[Sun, 24 Aug 14 15:12:04 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sun, 24 Aug 14 15:18:38 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='user'
[Sun, 24 Aug 14 15:18:38 +0800][INFO] DESCRIBE `user`
[Sun, 24 Aug 14 15:18:38 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sun, 24 Aug 14 15:21:57 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='user'
[Sun, 24 Aug 14 15:21:57 +0800][INFO] DESCRIBE `user`
[Sun, 24 Aug 14 15:21:57 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sun, 24 Aug 14 15:32:45 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='user'
[Sun, 24 Aug 14 15:32:45 +0800][INFO] DESCRIBE `user`
[Sun, 24 Aug 14 15:32:45 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sun, 24 Aug 14 15:36:03 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='user'
[Sun, 24 Aug 14 15:36:03 +0800][INFO] DESCRIBE `user`
[Sun, 24 Aug 14 15:36:03 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sun, 24 Aug 14 15:36:24 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='user'
[Sun, 24 Aug 14 15:36:24 +0800][INFO] DESCRIBE `user`
[Sun, 24 Aug 14 15:36:24 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sun, 24 Aug 14 15:36:35 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='user'
[Sun, 24 Aug 14 15:36:35 +0800][INFO] DESCRIBE `user`
[Sun, 24 Aug 14 15:36:35 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sat, 06 Sep 14 11:39:11 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='user'
[Sat, 06 Sep 14 11:39:11 +0800][INFO] DESCRIBE `user`
[Sat, 06 Sep 14 11:39:11 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sat, 06 Sep 14 11:43:34 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='user'
[Sat, 06 Sep 14 11:43:34 +0800][INFO] DESCRIBE `user`
[Sat, 06 Sep 14 11:43:34 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sat, 06 Sep 14 11:59:31 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='user'
[Sat, 06 Sep 14 11:59:31 +0800][INFO] DESCRIBE `user`
[Sat, 06 Sep 14 11:59:31 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sat, 06 Sep 14 12:02:51 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='user'
[Sat, 06 Sep 14 12:02:51 +0800][INFO] DESCRIBE `user`
[Sat, 06 Sep 14 12:02:51 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sat, 06 Sep 14 12:02:56 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='user'
[Sat, 06 Sep 14 12:02:56 +0800][INFO] DESCRIBE `user`
[Sat, 06 Sep 14 12:02:56 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sat, 06 Sep 14 12:04:32 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='user'
[Sat, 06 Sep 14 12:04:32 +0800][INFO] DESCRIBE `user`
[Sat, 06 Sep 14 12:04:32 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sat, 06 Sep 14 12:04:53 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='user'
[Sat, 06 Sep 14 12:04:53 +0800][INFO] DESCRIBE `user`
[Sat, 06 Sep 14 12:04:53 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sat, 06 Sep 14 12:04:58 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='user'
[Sat, 06 Sep 14 12:04:58 +0800][INFO] DESCRIBE `user`
[Sat, 06 Sep 14 12:04:58 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sun, 07 Sep 14 11:19:30 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='user'
[Sun, 07 Sep 14 11:19:30 +0800][INFO] DESCRIBE `user`
[Sun, 07 Sep 14 11:19:30 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sun, 07 Sep 14 11:20:59 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 11:20:59 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 11:20:59 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 11:25:32 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 11:25:32 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 11:25:32 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 11:25:41 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 11:25:41 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 11:25:41 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 11:28:27 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 11:28:27 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 11:28:27 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 11:30:37 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 11:30:37 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 11:30:37 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 11:31:28 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 11:31:28 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 11:31:28 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 11:32:03 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 11:32:03 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 11:32:03 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 11:33:51 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 11:33:51 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 11:33:51 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 11:34:27 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 11:34:27 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 11:34:27 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 11:50:05 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 11:50:05 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 11:50:05 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 11:52:20 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 11:52:20 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 11:52:20 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 11:53:04 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 11:53:04 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 11:53:04 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 11:54:38 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 11:54:38 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 11:54:38 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 11:55:48 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 11:55:48 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 11:55:48 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 11:58:26 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 11:58:26 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 11:58:26 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 12:01:20 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 12:01:20 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 12:01:20 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 12:06:08 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 12:06:08 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 12:06:08 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 12:06:56 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 12:06:56 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 12:06:56 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 13:47:14 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='user'
[Sun, 07 Sep 14 13:47:14 +0800][INFO] DESCRIBE `user`
[Sun, 07 Sep 14 13:47:14 +0800][INFO] SELECT `user`.`id`, `user`.`username`, `user`.`password` FROM `user` WHERE `user`.`username` = :username AND `user`.`password` = :password LIMIT :3
[Sun, 07 Sep 14 13:47:57 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 13:47:57 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 13:47:57 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 13:49:06 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 13:49:06 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 13:49:06 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 13:57:06 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 13:57:06 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 13:57:06 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 13:57:23 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 13:57:23 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 13:57:23 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 14:01:26 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 14:01:26 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 14:01:26 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 14:04:22 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
[Sun, 07 Sep 14 14:04:22 +0800][INFO] DESCRIBE `customer`
[Sun, 07 Sep 14 14:04:22 +0800][INFO] SELECT `customer`.`id`, `customer`.`wxname`, `customer`.`wxid`, `customer`.`name`, `customer`.`tel1`, `customer`.`tel2`, `customer`.`addr1`, `customer`.`addr2`, `customer`.`level`, `customer`.`child`, `customer`.`sex`, `customer`.`birth`, `customer`.`detail` FROM `customer`
[Sun, 07 Sep 14 14:04:25 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='customer'
